arch type   mix	 threads ms	    ops	
AMD MSQueue	50-50	11	3443.26	10000000
AMD MSQueue	50-50	12	3855.55	10000000
AMD MSQueue	50-50	12	3642.43	10000000
AMD MSQueue	50-50	12	3639.36	10000000
AMD MSQueue	50-50	12	3638.73	10000000
AMD MSQueue	50-50	12	3629.95	10000000
AMD MSQueue	50-50	12	3630.06	10000000
AMD MSQueue	50-50	12	3618.65	10000000
AMD MSQueue	50-50	12	3619.34	10000000
AMD MSQueue	50-50	12	3622.43	10000000
AMD MSQueue	50-50	12	3621.62	10000000
AMD MSQueue	50-50	13	4399.15	10000000
AMD MSQueue	50-50	13	4259.33	10000000
AMD MSQueue	50-50	13	4254.18	10000000
AMD MSQueue	50-50	13	4257.21	10000000
AMD MSQueue	50-50	13	4258.07	10000000
AMD MSQueue	50-50	13	4261.58	10000000
AMD MSQueue	50-50	13	4257.03	10000000
AMD MSQueue	50-50	13	4257.71	10000000
AMD MSQueue	50-50	13	4262.49	10000000
AMD MSQueue	50-50	13	4260.31	10000000
AMD MSQueue	50-50	14	4327.80	10000000
AMD MSQueue	50-50	14	4327.15	10000000
AMD MSQueue	50-50	14	4370.40	10000000
AMD MSQueue	50-50	14	4222.53	10000000
AMD MSQueue	50-50	14	4218.84	10000000
AMD MSQueue	50-50	14	4216.64	10000000
AMD MSQueue	50-50	14	4224.69	10000000
AMD MSQueue	50-50	14	4219.60	10000000
AMD MSQueue	50-50	14	4223.08	10000000
AMD MSQueue	50-50	14	4226.85	10000000
AMD MSQueue	50-50	15	4465.37	10000000
AMD MSQueue	50-50	15	4259.73	10000000
AMD MSQueue	50-50	15	4256.90	10000000
AMD MSQueue	50-50	15	4254.28	10000000
AMD MSQueue	50-50	15	4252.75	10000000
AMD MSQueue	50-50	15	4250.99	10000000
AMD MSQueue	50-50	15	4250.58	10000000
AMD MSQueue	50-50	15	4250.79	10000000
AMD MSQueue	50-50	15	4247.38	10000000
AMD MSQueue	50-50	15	4250.05	10000000
AMD MSQueue	50-50	16	4676.27	10000000
AMD MSQueue	50-50	16	4419.67	10000000
AMD MSQueue	50-50	16	4424.44	10000000
AMD MSQueue	50-50	16	4414.47	10000000
AMD MSQueue	50-50	16	4412.69	10000000
AMD MSQueue	50-50	16	4416.26	10000000
AMD MSQueue	50-50	16	4413.52	10000000
AMD MSQueue	50-50	16	4415.97	10000000
AMD MSQueue	50-50	16	4415.59	10000000
AMD MSQueue	50-50	16	4419.56	10000000
AMD MSQueue	50-50	17	5317.79	10000000
AMD MSQueue	50-50	17	5115.35	10000000
AMD MSQueue	50-50	17	5109.69	10000000
AMD MSQueue	50-50	17	5106.41	10000000
AMD MSQueue	50-50	17	5110.42	10000000
AMD MSQueue	50-50	17	5118.85	10000000
AMD MSQueue	50-50	17	5120.15	10000000
AMD MSQueue	50-50	17	5116.69	10000000
AMD MSQueue	50-50	17	5111.70	10000000
AMD MSQueue	50-50	17	5112.81	10000000
AMD MSQueue	50-50	18	5279.04	10000000
AMD MSQueue	50-50	18	5066.56	10000000
AMD MSQueue	50-50	18	5068.37	10000000
AMD MSQueue	50-50	18	5052.49	10000000
AMD MSQueue	50-50	18	5049.70	10000000
AMD MSQueue	50-50	18	5048.71	10000000
AMD MSQueue	50-50	18	5051.74	10000000
AMD MSQueue	50-50	18	5048.27	10000000
AMD MSQueue	50-50	18	5053.16	10000000
AMD MSQueue	50-50	18	5051.16	10000000
AMD MSQueue	50-50	19	5332.89	10000000
AMD MSQueue	50-50	19	5161.26	10000000
AMD MSQueue	50-50	19	5149.06	10000000
AMD MSQueue	50-50	19	5159.68	10000000
AMD MSQueue	50-50	19	5149.94	10000000
AMD MSQueue	50-50	19	5151.39	10000000
AMD MSQueue	50-50	19	5151.10	10000000
AMD MSQueue	50-50	19	5154.14	10000000
AMD MSQueue	50-50	19	5148.21	10000000
AMD MSQueue	50-50	19	5157.10	10000000
AMD MSQueue	50-50	20	5530.11	10000000
AMD MSQueue	50-50	20	5352.05	10000000
AMD MSQueue	50-50	20	5347.92	10000000
AMD MSQueue	50-50	20	5355.61	10000000
AMD MSQueue	50-50	20	5344.28	10000000
AMD MSQueue	50-50	20	5344.72	10000000
AMD MSQueue	50-50	20	5352.80	10000000
AMD MSQueue	50-50	20	5345.11	10000000
AMD MSQueue	50-50	20	5342.30	10000000
AMD MSQueue	50-50	20	5342.11	10000000
AMD MSQueue	50-50	21	6144.24	10000000
AMD MSQueue	50-50	21	5937.22	10000000
AMD MSQueue	50-50	21	5939.21	10000000
AMD MSQueue	50-50	21	5926.90	10000000
AMD MSQueue	50-50	21	5939.82	10000000
AMD MSQueue	50-50	21	5943.44	10000000
AMD MSQueue	50-50	21	5934.66	10000000
AMD MSQueue	50-50	21	5937.73	10000000
AMD MSQueue	50-50	21	5940.13	10000000
AMD MSQueue	50-50	21	5933.23	10000000
AMD MSQueue	50-50	22	6086.75	10000000
AMD MSQueue	50-50	22	6086.97	10000000
AMD MSQueue	50-50	22	6084.44	10000000
AMD MSQueue	50-50	22	6085.58	10000000
AMD MSQueue	50-50	22	6093.43	10000000
AMD MSQueue	50-50	22	6091.06	10000000
AMD MSQueue	50-50	22	6089.37	10000000
AMD MSQueue	50-50	22	6093.51	10000000
AMD MSQueue	50-50	22	6093.41	10000000
AMD MSQueue	50-50	22	6097.58	10000000
AMD MSQueue	50-50	23	6132.71	10000000
AMD MSQueue	50-50	23	6120.09	10000000
AMD MSQueue	50-50	23	6116.59	10000000
AMD MSQueue	50-50	23	6110.57	10000000
AMD MSQueue	50-50	23	6113.53	10000000
AMD MSQueue	50-50	23	6124.51	10000000
AMD MSQueue	50-50	23	6120.12	10000000
AMD MSQueue	50-50	23	6110.10	10000000
AMD MSQueue	50-50	23	6124.09	10000000
AMD MSQueue	50-50	23	6112.51	10000000
AMD MSQueue	50-50	24	6187.75	10000000
AMD MSQueue	50-50	24	6195.88	10000000
AMD MSQueue	50-50	24	6198.94	10000000
AMD MSQueue	50-50	24	6201.73	10000000
AMD MSQueue	50-50	24	6206.46	10000000
AMD MSQueue	50-50	24	6191.77	10000000
AMD MSQueue	50-50	24	6189.18	10000000
AMD MSQueue	50-50	24	6193.16	10000000
AMD MSQueue	50-50	24	6196.20	10000000
AMD MSQueue	50-50	24	6189.03	10000000
AMD MSQueue	50-50	25	6865.97	10000000
AMD MSQueue	50-50	25	6841.37	10000000
AMD MSQueue	50-50	25	6843.87	10000000
AMD MSQueue	50-50	25	6847.36	10000000
AMD MSQueue	50-50	25	6849.50	10000000
AMD MSQueue	50-50	25	6849.65	10000000
AMD MSQueue	50-50	25	6848.00	10000000
AMD MSQueue	50-50	25	6845.54	10000000
AMD MSQueue	50-50	25	6841.50	10000000
AMD MSQueue	50-50	25	6839.11	10000000
AMD MSQueue	50-50	26	7170.11	10000000
AMD MSQueue	50-50	26	6980.44	10000000
AMD MSQueue	50-50	26	6979.31	10000000
AMD MSQueue	50-50	26	6975.79	10000000
AMD MSQueue	50-50	26	6981.65	10000000
AMD MSQueue	50-50	26	6990.38	10000000
AMD MSQueue	50-50	26	6981.07	10000000
AMD MSQueue	50-50	26	6986.07	10000000
AMD MSQueue	50-50	26	6977.18	10000000
AMD MSQueue	50-50	26	6980.28	10000000
AMD MSQueue	50-50	27	7208.05	10000000
AMD MSQueue	50-50	27	7059.16	10000000
AMD MSQueue	50-50	27	7051.18	10000000
AMD MSQueue	50-50	27	7060.90	10000000
AMD MSQueue	50-50	27	7070.42	10000000
AMD MSQueue	50-50	27	7052.14	10000000
AMD MSQueue	50-50	27	7056.24	10000000
AMD MSQueue	50-50	27	7056.75	10000000
AMD MSQueue	50-50	27	7051.41	10000000
AMD MSQueue	50-50	27	7059.60	10000000
AMD MSQueue	50-50	28	7378.38	10000000
AMD MSQueue	50-50	28	7211.43	10000000
AMD MSQueue	50-50	28	7205.88	10000000
AMD MSQueue	50-50	28	7197.00	10000000
AMD MSQueue	50-50	28	7201.23	10000000
AMD MSQueue	50-50	28	7206.76	10000000
AMD MSQueue	50-50	28	7202.75	10000000
AMD MSQueue	50-50	28	7210.75	10000000
AMD MSQueue	50-50	28	7212.31	10000000
AMD MSQueue	50-50	28	7207.64	10000000
AMD MSQueue	50-50	29	7794.02	10000000
AMD MSQueue	50-50	29	7795.76	10000000
AMD MSQueue	50-50	29	7771.23	10000000
AMD MSQueue	50-50	29	7767.11	10000000
AMD MSQueue	50-50	29	7770.34	10000000
AMD MSQueue	50-50	29	7752.94	10000000
AMD MSQueue	50-50	29	7755.21	10000000
AMD MSQueue	50-50	29	7755.58	10000000
AMD MSQueue	50-50	29	7752.63	10000000
AMD MSQueue	50-50	29	7749.23	10000000
AMD MSQueue	50-50	30	7915.22	10000000
AMD MSQueue	50-50	30	7901.47	10000000
AMD MSQueue	50-50	30	7894.88	10000000
AMD MSQueue	50-50	30	7915.37	10000000
AMD MSQueue	50-50	30	7901.58	10000000
AMD MSQueue	50-50	30	7913.17	10000000
AMD MSQueue	50-50	30	7893.66	10000000
AMD MSQueue	50-50	30	7907.71	10000000
AMD MSQueue	50-50	30	7899.28	10000000
AMD MSQueue	50-50	30	7897.11	10000000
AMD MSQueue	50-50	31	8199.27	10000000
AMD MSQueue	50-50	31	8048.11	10000000
AMD MSQueue	50-50	31	8036.04	10000000
AMD MSQueue	50-50	31	8031.02	10000000
AMD MSQueue	50-50	31	8044.27	10000000
AMD MSQueue	50-50	31	8054.31	10000000
AMD MSQueue	50-50	31	8052.84	10000000
AMD MSQueue	50-50	31	8044.64	10000000
AMD MSQueue	50-50	31	8047.46	10000000
AMD MSQueue	50-50	31	8041.86	10000000
AMD MSQueue	50-50	32	8374.36	10000000
AMD MSQueue	50-50	32	8187.43	10000000
AMD MSQueue	50-50	32	8182.32	10000000
AMD MSQueue	50-50	32	8179.09	10000000
AMD MSQueue	50-50	32	8178.33	10000000
AMD MSQueue	50-50	32	8169.74	10000000
AMD MSQueue	50-50	32	8193.29	10000000
AMD MSQueue	50-50	32	8165.19	10000000
AMD MSQueue	50-50	32	8164.43	10000000
AMD MSQueue	50-50	32	8172.35	10000000
AMD MSQueue	50-50	33	8033.07	10000000
AMD MSQueue	50-50	33	7829.61	10000000
AMD MSQueue	50-50	33	7840.58	10000000
AMD MSQueue	50-50	33	7829.54	10000000
AMD MSQueue	50-50	33	7857.12	10000000
AMD MSQueue	50-50	33	7854.18	10000000
AMD MSQueue	50-50	33	7852.11	10000000
AMD MSQueue	50-50	33	7850.42	10000000
AMD MSQueue	50-50	33	7862.42	10000000
AMD MSQueue	50-50	33	7856.25	10000000
AMD MSQueue	50-50	34	7915.17	10000000
AMD MSQueue	50-50	34	7731.32	10000000
AMD MSQueue	50-50	34	7756.35	10000000
AMD MSQueue	50-50	34	7739.76	10000000
AMD MSQueue	50-50	34	7752.37	10000000
AMD MSQueue	50-50	34	7761.61	10000000
AMD MSQueue	50-50	34	7747.14	10000000
AMD MSQueue	50-50	34	7730.37	10000000
AMD MSQueue	50-50	34	7757.66	10000000
AMD MSQueue	50-50	34	7757.68	10000000
AMD MSQueue	50-50	35	7881.76	10000000
AMD MSQueue	50-50	35	7918.60	10000000
AMD MSQueue	50-50	35	7882.16	10000000
AMD MSQueue	50-50	35	7871.55	10000000
AMD MSQueue	50-50	35	7807.99	10000000
AMD MSQueue	50-50	35	7994.37	10000000
AMD MSQueue	50-50	35	7860.23	10000000
AMD MSQueue	50-50	35	7827.81	10000000
AMD MSQueue	50-50	35	7844.16	10000000
AMD MSQueue	50-50	35	7914.75	10000000
AMD MSQueue	50-50	36	7453.45	10000000
AMD MSQueue	50-50	36	7245.32	10000000
AMD MSQueue	50-50	36	7254.86	10000000
AMD MSQueue	50-50	36	7251.73	10000000
AMD MSQueue	50-50	36	7252.90	10000000
AMD MSQueue	50-50	36	7230.92	10000000
AMD MSQueue	50-50	36	7223.84	10000000
AMD MSQueue	50-50	36	7236.06	10000000
AMD MSQueue	50-50	36	7262.10	10000000
AMD MSQueue	50-50	36	7230.10	10000000
AMD MSQueue	50-50	37	7564.11	10000000
AMD MSQueue	50-50	37	7419.56	10000000
AMD MSQueue	50-50	37	7430.72	10000000
AMD MSQueue	50-50	37	7417.56	10000000
AMD MSQueue	50-50	37	7416.27	10000000
AMD MSQueue	50-50	37	7410.36	10000000
AMD MSQueue	50-50	37	7421.27	10000000
AMD MSQueue	50-50	37	7420.66	10000000
AMD MSQueue	50-50	37	7411.72	10000000
AMD MSQueue	50-50	37	7435.10	10000000
AMD MSQueue	50-50	38	8234.97	10000000
AMD MSQueue	50-50	38	8166.14	10000000
AMD MSQueue	50-50	38	8247.52	10000000
AMD MSQueue	50-50	38	8060.00	10000000
AMD MSQueue	50-50	38	8032.17	10000000
AMD MSQueue	50-50	38	8086.59	10000000
AMD MSQueue	50-50	38	8128.96	10000000
AMD MSQueue	50-50	38	8021.13	10000000
AMD MSQueue	50-50	38	8056.43	10000000
AMD MSQueue	50-50	38	8137.99	10000000
AMD MSQueue	50-50	39	7233.94	10000000
AMD MSQueue	50-50	39	7107.13	10000000
AMD MSQueue	50-50	39	7109.99	10000000
AMD MSQueue	50-50	39	7100.23	10000000
AMD MSQueue	50-50	39	7108.10	10000000
AMD MSQueue	50-50	39	7105.12	10000000
AMD MSQueue	50-50	39	7107.51	10000000
AMD MSQueue	50-50	39	7112.57	10000000
AMD MSQueue	50-50	39	7110.30	10000000
AMD MSQueue	50-50	39	7119.19	10000000
AMD MSQueue	50-50	40	7378.68	10000000
AMD MSQueue	50-50	40	7068.42	10000000
AMD MSQueue	50-50	40	7064.08	10000000
AMD MSQueue	50-50	40	7048.04	10000000
AMD MSQueue	50-50	40	7057.94	10000000
AMD MSQueue	50-50	40	7071.05	10000000
AMD MSQueue	50-50	40	7074.51	10000000
AMD MSQueue	50-50	40	7057.79	10000000
AMD MSQueue	50-50	40	7095.94	10000000
AMD MSQueue	50-50	40	7068.25	10000000
AMD MSQueue	50-50	41	7222.34	10000000
AMD MSQueue	50-50	41	7056.57	10000000
AMD MSQueue	50-50	41	7077.69	10000000
AMD MSQueue	50-50	41	7069.05	10000000
AMD MSQueue	50-50	41	7079.65	10000000
AMD MSQueue	50-50	41	7101.49	10000000
AMD MSQueue	50-50	41	7154.83	10000000
AMD MSQueue	50-50	41	7065.21	10000000
AMD MSQueue	50-50	41	7141.57	10000000
AMD MSQueue	50-50	41	7034.15	10000000
AMD MSQueue	50-50	42	8027.07	10000000
AMD MSQueue	50-50	42	7905.33	10000000
AMD MSQueue	50-50	42	7945.91	10000000
AMD MSQueue	50-50	42	7941.38	10000000
AMD MSQueue	50-50	42	8145.96	10000000
AMD MSQueue	50-50	42	8024.19	10000000
AMD MSQueue	50-50	42	8222.36	10000000
AMD MSQueue	50-50	42	8136.23	10000000
AMD MSQueue	50-50	42	8086.97	10000000
AMD MSQueue	50-50	42	8224.98	10000000
AMD MSQueue	50-50	43	7055.29	10000000
AMD MSQueue	50-50	43	7052.73	10000000
AMD MSQueue	50-50	43	7061.83	10000000
AMD MSQueue	50-50	43	7067.20	10000000
AMD MSQueue	50-50	43	7111.09	10000000
AMD MSQueue	50-50	43	7079.18	10000000
AMD MSQueue	50-50	43	7169.68	10000000
AMD MSQueue	50-50	43	7063.31	10000000
AMD MSQueue	50-50	43	7019.80	10000000
AMD MSQueue	50-50	43	7010.51	10000000
AMD MSQueue	50-50	44	7669.70	10000000
AMD MSQueue	50-50	44	7741.66	10000000
AMD MSQueue	50-50	44	7034.12	10000000
AMD MSQueue	50-50	44	7007.40	10000000
AMD MSQueue	50-50	44	7137.68	10000000
AMD MSQueue	50-50	44	7012.21	10000000
AMD MSQueue	50-50	44	7214.10	10000000
AMD MSQueue	50-50	44	7084.72	10000000
AMD MSQueue	50-50	44	6950.08	10000000
AMD MSQueue	50-50	44	7236.91	10000000
AMD MSQueue	50-50	44	7045.91	10000000
AMD MSQueue	50-50	44	7160.55	10000000
AMD MSQueue	50-50	45	7306.70	10000000
AMD MSQueue	50-50	45	7079.64	10000000
AMD MSQueue	50-50	45	7182.15	10000000
AMD MSQueue	50-50	45	7353.03	10000000
AMD MSQueue	50-50	45	7188.75	10000000
AMD MSQueue	50-50	45	7162.29	10000000
AMD MSQueue	50-50	45	7304.04	10000000
AMD MSQueue	50-50	45	7379.52	10000000
AMD MSQueue	50-50	45	7107.01	10000000
AMD MSQueue	50-50	45	7330.20	10000000
AMD MSQueue	50-50	46	7405.84	10000000
AMD MSQueue	50-50	46	7100.19	10000000
AMD MSQueue	50-50	46	7340.82	10000000
AMD MSQueue	50-50	46	7059.08	10000000
AMD MSQueue	50-50	46	7275.53	10000000
AMD MSQueue	50-50	46	7487.55	10000000
AMD MSQueue	50-50	46	7635.74	10000000
AMD MSQueue	50-50	46	7214.99	10000000
AMD MSQueue	50-50	46	7608.01	10000000
AMD MSQueue	50-50	46	7430.05	10000000
AMD MSQueue	50-50	46	7143.32	10000000
AMD MSQueue	50-50	46	7567.14	10000000
AMD MSQueue	50-50	46	7591.24	10000000
AMD MSQueue	50-50	46	7470.03	10000000
AMD MSQueue	50-50	46	7522.02	10000000
AMD MSQueue	50-50	47	7473.28	10000000
AMD MSQueue	50-50	47	7307.14	10000000
AMD MSQueue	50-50	47	7220.99	10000000
AMD MSQueue	50-50	47	7204.98	10000000
AMD MSQueue	50-50	47	7239.45	10000000
AMD MSQueue	50-50	47	7182.27	10000000
AMD MSQueue	50-50	47	7286.03	10000000
AMD MSQueue	50-50	47	7132.98	10000000
AMD MSQueue	50-50	47	7043.28	10000000
AMD MSQueue	50-50	47	7281.80	10000000
AMD MSQueue	50-50	48	7501.26	10000000
AMD MSQueue	50-50	48	7860.06	10000000
AMD MSQueue	50-50	48	7307.49	10000000
AMD MSQueue	50-50	48	7835.47	10000000
AMD MSQueue	50-50	48	7660.78	10000000
AMD MSQueue	50-50	48	7688.16	10000000
AMD MSQueue	50-50	48	7881.93	10000000
AMD MSQueue	50-50	48	7435.33	10000000
AMD MSQueue	50-50	48	7195.90	10000000
AMD MSQueue	50-50	48	7985.47	10000000
AMD MSQueue	50-50	48	7715.28	10000000
AMD MSQueue	50-50	48	7827.64	10000000
AMD MSQueue	50-50	48	7724.39	10000000
AMD MSQueue	50-50	48	7610.43	10000000
AMD MSQueue	50-50	48	7710.89	10000000
AMD MSQueue	50-50	49	7834.65	10000000
AMD MSQueue	50-50	49	7564.19	10000000
AMD MSQueue	50-50	49	8094.73	10000000
AMD MSQueue	50-50	49	7513.05	10000000
AMD MSQueue	50-50	49	7742.45	10000000
AMD MSQueue	50-50	49	7612.42	10000000
AMD MSQueue	50-50	49	7973.32	10000000
AMD MSQueue	50-50	49	7672.12	10000000
AMD MSQueue	50-50	49	7382.62	10000000
AMD MSQueue	50-50	49	7905.93	10000000
AMD MSQueue	50-50	49	8099.35	10000000
AMD MSQueue	50-50	49	7855.29	10000000
AMD MSQueue	50-50	49	7448.99	10000000
AMD MSQueue	50-50	49	7677.79	10000000
AMD MSQueue	50-50	49	7868.06	10000000
AMD MSQueue	50-50	50	7885.86	10000000
AMD MSQueue	50-50	50	7762.79	10000000
AMD MSQueue	50-50	50	8088.15	10000000
AMD MSQueue	50-50	50	8135.78	10000000
AMD MSQueue	50-50	50	8157.76	10000000
AMD MSQueue	50-50	50	8164.33	10000000
AMD MSQueue	50-50	50	8047.36	10000000
AMD MSQueue	50-50	50	8075.42	10000000
AMD MSQueue	50-50	50	8158.06	10000000
AMD MSQueue	50-50	50	8160.43	10000000
AMD MSQueue	50-50	51	7930.37	10000000
AMD MSQueue	50-50	51	8312.42	10000000
AMD MSQueue	50-50	51	8348.89	10000000
AMD MSQueue	50-50	51	8358.41	10000000
AMD MSQueue	50-50	51	7777.55	10000000
AMD MSQueue	50-50	51	8358.73	10000000
AMD MSQueue	50-50	51	8355.99	10000000
AMD MSQueue	50-50	51	8104.77	10000000
AMD MSQueue	50-50	51	8163.05	10000000
AMD MSQueue	50-50	51	8249.34	10000000
AMD MSQueue	50-50	51	8361.40	10000000
AMD MSQueue	50-50	51	8366.46	10000000
AMD MSQueue	50-50	51	8206.98	10000000
AMD MSQueue	50-50	51	8220.38	10000000
AMD MSQueue	50-50	51	7890.04	10000000
AMD MSQueue	50-50	52	8471.38	10000000
AMD MSQueue	50-50	52	8475.93	10000000
AMD MSQueue	50-50	52	8471.80	10000000
AMD MSQueue	50-50	52	8471.74	10000000
AMD MSQueue	50-50	52	8105.59	10000000
AMD MSQueue	50-50	52	8478.03	10000000
AMD MSQueue	50-50	52	8469.65	10000000
AMD MSQueue	50-50	52	8466.48	10000000
AMD MSQueue	50-50	52	8477.44	10000000
AMD MSQueue	50-50	52	8471.40	10000000
AMD MSQueue	50-50	53	8581.51	10000000
AMD MSQueue	50-50	53	8580.08	10000000
AMD MSQueue	50-50	53	8591.93	10000000
AMD MSQueue	50-50	53	8582.27	10000000
AMD MSQueue	50-50	53	8352.78	10000000
AMD MSQueue	50-50	53	8581.12	10000000
AMD MSQueue	50-50	53	8591.16	10000000
AMD MSQueue	50-50	53	8585.96	10000000
AMD MSQueue	50-50	53	8591.91	10000000
AMD MSQueue	50-50	53	8587.86	10000000
AMD MSQueue	50-50	54	8480.72	10000000
AMD MSQueue	50-50	54	8750.45	10000000
AMD MSQueue	50-50	54	8685.49	10000000
